title,currency,sold_price,sold_date
Lego 79000 THE HOBBIT RIDDLES FOR THE RING Retired set from 2013 NEW,£,39.17,8 Sep 2022
Lego Friends Polybag x 4 - 30398,£,6.0,8 Sep 2022
LEGO Star Wars 75274 TIE Fighter Pilot Helmet New Sealed,£,158.0,8 Sep 2022
Brand New Sealed LEGO 40409 Hot Rod Blue Fury Replica 2 Minifigures Age 8+,£,15.95,8 Sep 2022
*NEW SEALED* LEGO Toad's Treasure Hunt Expansion Set Super Mario (71368),£,47.83,8 Sep 2022
LEGO NINJAGO LEGACY 71746 THE JUNGLE DRAGON BRAND NEW & SEALED,£,29.99,8 Sep 2022
LEGO Castle Set #40567 Forest Hideout 90th Anniversary Sealed SHIPS TODAY,£,44.83,8 Sep 2022
LEGO Harry Potter Hogwarts Fluffy Encounter 397 Piece Set 76387 for Ages 8+,£,19.99,8 Sep 2022
LEGO Harry Potter: Hermione's Study Desk (30392),£,2.4,8 Sep 2022
Lego 40515 Pirates & Treasure VIP Add On Pack Polybag NEW,£,7.25,8 Sep 2022
LEGO BrickHeadz Disney Beauty And The Beast Beast 41596 Sealed NIB Box Not Mint,£,17.3,8 Sep 2022
LEGO Harry Potter Set 30110. Trolley.  Brand new in sealed polybag.,£,5.7,8 Sep 2022
"LEGO Harry Potter - Hogwarts Castle (71043) brand new, sealed & in original box",£,330.0,8 Sep 2022
Lego Jane Goodall Tribute 40530 / New Promotional Set (Box Damaged / Squeezed),£,25.23,8 Sep 2022
LEGO 40515 EXCLUSIVE PIRATES AND TREASURE VIP ADD ON PACK POLYBAG NEW AND SEALED,£,7.49,8 Sep 2022
"100 x NEW Lego White Tile, Round 1 x 1 with Black Eye with Pupil (98138pb007)",£,3.75,8 Sep 2022
Lego Seasonal 40499 Schlitten des Weihnachtsmanns - NEU & OVP,£,52.42,8 Sep 2022
Lego 70425 - Hidden Side Newbury Haunted High School - Brand New,£,92.49,8 Sep 2022
LEGO Star Wars 75309 Republic Gunship New Sealed,£,255.0,8 Sep 2022
LEGO 42117 Technic 2-IN-1 Model Race Plane And Jet Aeroplane Building Toy Set,£,12.99,8 Sep 2022
LEGO Hogwarts Express Harry Potter TM (75955),£,66.11,8 Sep 2022
LEGO 40517  Vespa Creator Expert Brand New Quick Dispatch 🇬🇧,£,22.5,8 Sep 2022
LEGO NEXO KNIGHTS Jestro's Evil Mobile 70316 - Retired - Rare,£,69.99,8 Sep 2022
LEGO 40515 Pirates and Treasure VIP Add On Pack - Brand New and sealed,£,7.0,8 Sep 2022
LEGO Star Wars Snowtrooper Battle Pack (8084) New Sealed Mint,£,25.0,8 Sep 2022
LEGO Super Heroes Marvel Iron Man Figure 76206 Building Set - Brand New & Sealed,£,17.41,8 Sep 2022
Lego Ninjago Skeleton Chopper Polybag 30081 - Bran New In Sealed Polybag,£,2.7,8 Sep 2022
LEGO CHIMA 30265 WORRIZ FIRE BIKE NEW SEALED,£,2.2,8 Sep 2022
LEGO Creator set 10254 Winter Holiday Train MISB,£,170.0,8 Sep 2022
LEGO NEXO KNIGHTS: Chaos Catapult (70311) NEW SEALED NIB,£,17.21,8 Sep 2022
LEGO Marvel 76199 CARNAGE Head Bust Helmet Spider-Man/Venom New,£,44.38,8 Sep 2022
LEGO Star Wars: Poe's X-Wing Fighter (30278) NEW SEALED,£,8.68,8 Sep 2022
LEGO CITY 60319 FIRE RESCUE & POLICE CHASE TRUCK & 60312 POLICE CAR | RRP £34,£,22.05,8 Sep 2022
Lego Super Mario Character Polybag Series 2 Fly Guy  – New,£,5.5,8 Sep 2022
LEGO City Airport Cargo Plane 60101 Airplane Retired BRAND NEW SEALED NIB,£,66.15,8 Sep 2022
LEGO Star Wars: 501st Legion Clone Troopers (75280),£,20.0,8 Sep 2022
LEGO GENUINE Lord of the Rings 10237 The Tower of Orthanc RETIRED - NEW & SEALED,£,450.0,8 Sep 2022
lego watch,£,20.45,8 Sep 2022
title,currency,sold_price,sold_date
LEGO® 4 x 3032 Platte 4 x 6 schwarz (#TGB) Star Wars Black,£,2.35,8 Sep 2022
Lego Creator 40220 London Bus,£,8.5,8 Sep 2022
LEGO BRICKHEADZ: Goofy and Pluto (40378),£,12.5,8 Sep 2022
LEGO Parts NEW - Pack of 2 Cone 2x2x2 Open Stud 3942c DARK BLUISH GREY,£,1.74,8 Sep 2022
LEGO PART 30384 TRANS BLACK WINDSCREEN 7 X 4 X 2 NEW STAR WARS EXO FORCE AGENTS,£,1.99,8 Sep 2022
1 x LEGO Pearl Gold Trident Weapon,£,1.75,8 Sep 2022
NEW Lego Pirate Minifig TREASURE MAP 2x2 TILE White Yellow & Blue w/Ship 4768,£,1.56,8 Sep 2022
LEGO HIDDEN SIDE: Drag Racer (40408),£,7.5,8 Sep 2022
3 NEW LEGO CITY KITS : Stunt Competition 60299 + STUNTZ BIKES 60297 & 60309,£,19.5,8 Sep 2022
New 1995 Lego System Set King's Carriage 6044 w/ Royal Knights Minifigure Castle,£,265.46,8 Sep 2022
Lego Movie 2 70820 Lego Movie Maker - New and sealed - Retired - Free UK postage,£,20.0,8 Sep 2022
"lego star wars lars family homestead Kitchen 40531, At-St PolyBag &VIP Key Ring",£,46.0,8 Sep 2022
Lego Harry Potter STICKER SHEET ONLY for Set 4842 Hogwarts Castle 4598405 ,£,10.5,8 Sep 2022
NEW. BNIB. LEGO Disney: Olaf (41169),£,4.2,8 Sep 2022
🎄 LEGO 40426 Christmas Wreath 2-in-1  New Sealed Holiday,£,34.77,8 Sep 2022
Brand New! Lego 76083 Marvel Super Heroes Spider-man Beware The Vulture (Sealed),£,65.27,8 Sep 2022
Lego technic 6x pin 1/2 2L Bar Extension Flick Missile gris/l b gray 61184 NEUF,£,1.04,8 Sep 2022
Lego 4x Bar 4L barre Lightsaber Blade sabre laser lazer gris/light b gray 30374,£,1.46,8 Sep 2022
LEGO 40497 Halloween Owl & Pumpkins Set Exclusive Brand NEW Sealed FREE Ship,£,46.9,8 Sep 2022
LEGO City Half Road Plate Part Extend 60290 60291 60292 60304 60306 60328 Gift,£,4.49,8 Sep 2022
LEGO Classic Bricks and Ideas 11001 Building Kit 123 Pieces,£,6.09,8 Sep 2022
LEGO Overwatch DVA D.Va and Reinhardt 75973 Brand New and Sealed - Retired,£,66.0,8 Sep 2022
Lego Star wars  5004406 First Order General new and sealed  UK bidders only ,£,4.0,8 Sep 2022
LEGO DC 1989 Batmobile 76139 New Factory Sealed Retired,£,434.33,8 Sep 2022
LEGO 40533 Cosmic Cardboard Adventures & 40529 Children's Amusement Park NEW,£,16.97,8 Sep 2022
lego friends fruit cart 562204 new Sealed,£,3.99,8 Sep 2022
LEGO City 60352 Advent Calendar 2022 Age 5+ 287pcs,£,24.95,8 Sep 2022
Lego 76030 Marvel Super Heroes Avengers Hydra showdown Brand new sealed Retired,£,34.99,8 Sep 2022
LEGO Star Wars 75136 Droid Escape Pod NEU OVP,£,36.35,8 Sep 2022
LEGO MARVEL SUPER HEROES SET 76018 HULK LAB SMASH WITH MINIFIGURES NEW & SEALED,£,73.99,8 Sep 2022
LEGO Star Wars Red Five X-wing Starfighter (10240),£,335.0,8 Sep 2022
LEGO KEY CHAIN 852716 Indiana Jones: Mutt Williams [2009],£,16.0,8 Sep 2022
Lego Star Wars 40531 Lars Kitchen 5007403 Keyring 30495 AT-ST MAY 4th PROMOTION,£,40.0,8 Sep 2022
LEGO Architecture Big Ben (21013)- SEALED,£,87.0,8 Sep 2022
Lego Figurine Minifig City homme man papa dad shirt chemise rayure red cty1017,£,2.42,8 Sep 2022
Lego 40530 Hommage an Jane Goodall - Limited Edition  NEU,£,22.71,8 Sep 2022
"Lego   "" The Big Bang Theory"" set  new  sealed  unopened  box.",£,137.0,8 Sep 2022
Star Wars Lego Battle Of Naboo 7929 New Factory Sealed ,£,60.0,8 Sep 2022
LEGO KEY CHAIN 852146 Indiana Jones: Professor Henry Jones [2008],£,8.0,8 Sep 2022
Legolas Greenleaf LEGO Herr der Ringe / Hobbit Figur 79017 79001  NEU unbespielt,£,7.86,8 Sep 2022
Lego Minifigure Yellow Head x 1 Female Smile & Sad Face Dual Sided,£,1.6,8 Sep 2022
Lot of 18 LEGO Disney THE MUPPETS MINIFIGURES Blind Bags 71033 NEW SEALED ,£,70.99,8 Sep 2022
LEGO STAR WARS UCS TIE-FIGHTER 75095,£,255.0,8 Sep 2022
LEGO 41444 Friends Heartlake City Organic Café Garden & Delivery Bike Toy Set  ,£,13.98,8 Sep 2022
Lego 10251 Brick Bank NISB,£,557.05,8 Sep 2022
2 x LEGO MINECRAFT SLIME CUBES FROM SET 21137,£,8.99,8 Sep 2022
LEGO Friends Beach Glamping Tent Camping Nature Set 41700,£,25.95,8 Sep 2022
*Brand New and Sealed* LEGO Star Wars: Defence of Hoth (40557),£,18.49,8 Sep 2022
Lego 71410 Super Mario Characters Series 5 Full Set Yoshi Toad Blue Shy Guy,£,44.1,8 Sep 2022
LEGO TECHNIC: 6x6 Volvo Articulated Hauler (42114)- New,£,165.0,8 Sep 2022
Sealed LEGO Jurassic World: Jurassic Park: T. rex Rampage (75936),£,190.0,8 Sep 2022
LEGO LOONEY TUNES Collectible Minifigures Series 71030 - Road Runner (SEALED),£,10.4,8 Sep 2022
LEGO Star Wars 75276 - Stormtrooper Helmet (New / Sealed / Damaged Box),£,94.87,8 Sep 2022
LEGO 40424 Winter Holiday Sled Dog Snowman Cookies Snowball Fight Christmas,£,19.15,8 Sep 2022
LEGO Marvel Spiderman Daily Bugle 76178 Brand New,£,277.0,8 Sep 2022
LEGO Town Stunt Copter (6515) 1994 New in Box,£,14.8,8 Sep 2022
Lego The Lego Ninjago Movie Manta Ray Bomber 70609 (2017) (Worn Box),£,29.99,8 Sep 2022
COLLECTION ONLY - Brand New LEGO Technic: Land Rover Defender set 42110,£,109.0,8 Sep 2022
LEGO Star Wars Boba Fett Helmet 75277 Brand New & Sealed Box,£,40.99,8 Sep 2022
LEGO TECHNIC FERRARI DAYTONA SP3 BOOK THE SENSE OF PERFECTION SEALED LTD EDITION,£,199.95,8 Sep 2022
title,currency,sold_price,sold_date
NEW Lego Pirate Minifig TREASURE MAP 2x2 TILE White Yellow & Blue w/Ship 4768,£,1.56,8 Sep 2022
LEGO HIDDEN SIDE: Drag Racer (40408),£,7.5,8 Sep 2022
3 NEW LEGO CITY KITS : Stunt Competition 60299 + STUNTZ BIKES 60297 & 60309,£,19.5,8 Sep 2022
New 1995 Lego System Set King's Carriage 6044 w/ Royal Knights Minifigure Castle,£,265.46,8 Sep 2022
Lego Movie 2 70820 Lego Movie Maker - New and sealed - Retired - Free UK postage,£,20.0,8 Sep 2022
"lego star wars lars family homestead Kitchen 40531, At-St PolyBag &VIP Key Ring",£,46.0,8 Sep 2022
Lego Harry Potter STICKER SHEET ONLY for Set 4842 Hogwarts Castle 4598405 ,£,10.5,8 Sep 2022
NEW. BNIB. LEGO Disney: Olaf (41169),£,4.2,8 Sep 2022
🎄 LEGO 40426 Christmas Wreath 2-in-1  New Sealed Holiday,£,34.77,8 Sep 2022
Brand New! Lego 76083 Marvel Super Heroes Spider-man Beware The Vulture (Sealed),£,65.27,8 Sep 2022
Lego technic 6x pin 1/2 2L Bar Extension Flick Missile gris/l b gray 61184 NEUF,£,1.04,8 Sep 2022
Lego 4x Bar 4L barre Lightsaber Blade sabre laser lazer gris/light b gray 30374,£,1.46,8 Sep 2022
LEGO 40497 Halloween Owl & Pumpkins Set Exclusive Brand NEW Sealed FREE Ship,£,46.9,8 Sep 2022
LEGO City Half Road Plate Part Extend 60290 60291 60292 60304 60306 60328 Gift,£,4.49,8 Sep 2022
LEGO Classic Bricks and Ideas 11001 Building Kit 123 Pieces,£,6.09,8 Sep 2022
LEGO Overwatch DVA D.Va and Reinhardt 75973 Brand New and Sealed - Retired,£,66.0,8 Sep 2022
Lego Star wars  5004406 First Order General new and sealed  UK bidders only ,£,4.0,8 Sep 2022
LEGO DC 1989 Batmobile 76139 New Factory Sealed Retired,£,434.33,8 Sep 2022
LEGO 40533 Cosmic Cardboard Adventures & 40529 Children's Amusement Park NEW,£,16.97,8 Sep 2022
lego friends fruit cart 562204 new Sealed,£,3.99,8 Sep 2022
LEGO City 60352 Advent Calendar 2022 Age 5+ 287pcs,£,24.95,8 Sep 2022
Lego 76030 Marvel Super Heroes Avengers Hydra showdown Brand new sealed Retired,£,34.99,8 Sep 2022
LEGO Star Wars 75136 Droid Escape Pod NEU OVP,£,36.35,8 Sep 2022
LEGO MARVEL SUPER HEROES SET 76018 HULK LAB SMASH WITH MINIFIGURES NEW & SEALED,£,73.99,8 Sep 2022
LEGO Star Wars Red Five X-wing Starfighter (10240),£,335.0,8 Sep 2022
LEGO KEY CHAIN 852716 Indiana Jones: Mutt Williams [2009],£,16.0,8 Sep 2022
Lego Star Wars 40531 Lars Kitchen 5007403 Keyring 30495 AT-ST MAY 4th PROMOTION,£,40.0,8 Sep 2022
LEGO Architecture Big Ben (21013)- SEALED,£,87.0,8 Sep 2022
Lego Figurine Minifig City homme man papa dad shirt chemise rayure red cty1017,£,2.42,8 Sep 2022
Lego 40530 Hommage an Jane Goodall - Limited Edition  NEU,£,22.71,8 Sep 2022
"Lego   "" The Big Bang Theory"" set  new  sealed  unopened  box.",£,137.0,8 Sep 2022
Star Wars Lego Battle Of Naboo 7929 New Factory Sealed ,£,60.0,8 Sep 2022
LEGO KEY CHAIN 852146 Indiana Jones: Professor Henry Jones [2008],£,8.0,8 Sep 2022
Legolas Greenleaf LEGO Herr der Ringe / Hobbit Figur 79017 79001  NEU unbespielt,£,7.86,8 Sep 2022
Lego Minifigure Yellow Head x 1 Female Smile & Sad Face Dual Sided,£,1.6,8 Sep 2022
Lot of 18 LEGO Disney THE MUPPETS MINIFIGURES Blind Bags 71033 NEW SEALED ,£,70.99,8 Sep 2022
LEGO STAR WARS UCS TIE-FIGHTER 75095,£,255.0,8 Sep 2022
LEGO 41444 Friends Heartlake City Organic Café Garden & Delivery Bike Toy Set  ,£,13.98,8 Sep 2022
Lego 10251 Brick Bank NISB,£,557.05,8 Sep 2022
2 x LEGO MINECRAFT SLIME CUBES FROM SET 21137,£,8.99,8 Sep 2022
Genuine LEGO Ninjago 71773 Kai’s Golden Dragon Raider 7 minifigures NEW,£,59.99,8 Sep 2022
LEGO Friends Beach Glamping Tent Camping Nature Set 41700,£,25.95,8 Sep 2022
*Brand New and Sealed* LEGO Star Wars: Defence of Hoth (40557),£,18.49,8 Sep 2022
Lego 71410 Super Mario Characters Series 5 Full Set Yoshi Toad Blue Shy Guy,£,44.1,8 Sep 2022
LEGO TECHNIC: 6x6 Volvo Articulated Hauler (42114)- New,£,165.0,8 Sep 2022
Sealed LEGO Jurassic World: Jurassic Park: T. rex Rampage (75936),£,190.0,8 Sep 2022
LEGO LOONEY TUNES Collectible Minifigures Series 71030 - Road Runner (SEALED),£,10.4,8 Sep 2022
LEGO Star Wars 75276 - Stormtrooper Helmet (New / Sealed / Damaged Box),£,94.87,8 Sep 2022
LEGO 40424 Winter Holiday Sled Dog Snowman Cookies Snowball Fight Christmas,£,19.15,8 Sep 2022
LEGO Marvel Spiderman Daily Bugle 76178 Brand New,£,277.0,8 Sep 2022
LEGO Town Stunt Copter (6515) 1994 New in Box,£,14.8,8 Sep 2022
Lego The Lego Ninjago Movie Manta Ray Bomber 70609 (2017) (Worn Box),£,29.99,8 Sep 2022
COLLECTION ONLY - Brand New LEGO Technic: Land Rover Defender set 42110,£,109.0,8 Sep 2022
LEGO Star Wars Boba Fett Helmet 75277 Brand New & Sealed Box,£,40.99,8 Sep 2022
LEGO TECHNIC FERRARI DAYTONA SP3 BOOK THE SENSE OF PERFECTION SEALED LTD EDITION,£,199.95,8 Sep 2022
LEGO Cars (Pixar Disney Movie) 8201 Radiator Springs Classic Mater (2011),£,15.5,8 Sep 2022
LEGO 40515 Pirates and Treasure VIP Add on Pack 103pc New Sealed,£,11.27,8 Sep 2022
LEGO Parts NEW - Pack of 2 Tile 6x6 10202 LIGHT BLUISH GREY,£,3.79,8 Sep 2022
"LEGO® Fenster und Türen gemischt - verschiedene Mengen - Haus, Gebäude NEU",,,8 Sep 2022
LEGO Star Wars Darth Vader™ Helmet (75304) Brand New Unopened,£,41.05,8 Sep 2022
title,currency,sold_price,sold_date
"LEGO® Fenster und Türen gemischt - verschiedene Mengen - Haus, Gebäude NEU",,,8 Sep 2022
LEGO Star Wars Darth Vader™ Helmet (75304) Brand New Unopened,£,41.05,8 Sep 2022
LEGO The Simpsons The Simpsons House (71006). Retired. Still sealed.,£,360.0,8 Sep 2022
LEGO Creator Expert Ghostbusters™ ECTO-1 (10274),£,150.0,8 Sep 2022
LEGO Disney Princess Ultimate Adventure Castle Playset 43205,£,89.99,8 Sep 2022
LEGO 240 x SAND YELLOW DARK TAN BRICKS 1x2 No 98283 - WALL BRICK STAR WARS,£,15.0,8 Sep 2022
Lego Bricks Black Mercedes Benz Logo Badge 22mm Shield No28 6369390 82025 NEW,£,5.99,8 Sep 2022
"LEGO 40123 Erntedankfest, Festtagsessen, Thanksgiving, NEU",£,26.13,8 Sep 2022
LEGO 43199 Disney Elsa’s Castle Courtyard Diamond Dress Set Buildable Princess,£,12.85,8 Sep 2022
LEGO VIP 40515 PIRATES AND TREASURE VIP ADD ON PACK POLYBAG - NEW AND SEALED,£,6.95,8 Sep 2022
Sealed Lego Ideas: Pirates of Barracuda Bay (21322),£,221.0,8 Sep 2022
Lego - 4x Bar 4L barre sabre Lightsaber Blade violet trans purple 30374 NEUF,£,1.95,8 Sep 2022
LEGO Parts NEW - Pack of 1 Game Controller 65080pb02 WHITE,£,2.45,8 Sep 2022
Lego City Passenger Train MPN-7938 669 pieces. New and Sealed. RARE,£,167.55,8 Sep 2022
LEGO Ideas: International Space Station (21321) Brand New Unopened,£,48.0,8 Sep 2022
Lego Star Wars Black Ace TIE Interceptor 75242,£,46.0,8 Sep 2022
BRAND NEW LEGO Native American/ RED INDIAN CHIEFTAIN WITH HEADDRESS AND SPEAR,£,5.0,8 Sep 2022
LEGO STAR WARS 75322 AT-ST AUF HOTH - NEU OVP,£,27.56,8 Sep 2022
LEGO® 75326 Boba Fetts Thronsaal ,£,68.64,8 Sep 2022
LEGO City Dalmatian Dog Animal Pet Minifigure Train Town Scene Gift,£,2.99,8 Sep 2022
LEGO 30435 Harry Potter Build Your Own Hogwarts Castle Polybag Brand New In Bag,£,8.7,8 Sep 2022
LEGO City 60301 Wildlife Rescue Off-Roader - READ DETAILS,£,26.1,8 Sep 2022
Star Wars LEGO X-Wing Starfighter  9493 560 Pieces Brand New Sealed,£,108.79,8 Sep 2022
LEGO Minecraft: The Snow Hideout (21120),£,33.95,8 Sep 2022
LEGO 76399 Harry Potter: Hogwarts Magical Trunk NEW BANK TRANSFERS OR COLLECTION,£,35.0,8 Sep 2022
LEGO Star Wars AT-AP Walker 75234 Retired NEW,£,130.52,8 Sep 2022
LEGO 75930 Jurassic World Indoraptor Rampage at Lockwood Estate Brand New In Box,£,197.58,8 Sep 2022
LEGO® 2 x 11211 Konverter Stein 1 x 2 schwarz 2 Noppen 6138173 (GB) Basic,£,1.65,8 Sep 2022
LEGO MINIFIGURES DC Super Heroes : Joker 71026 - 13 BNIP,£,4.75,8 Sep 2022
LEGO Parts NEW - Pack of 1 Utensil Bottle 95228 TRANS CLEAR,£,1.85,8 Sep 2022
LEGO LEGO Creator: Pirate Ship (31109),£,61.8,8 Sep 2022
LEGO 70902 The Batman Movie  Catwoman Catcycle Chase Robin,£,12.19,8 Sep 2022
LEGO FRIENDS: Pet Playground (41698),£,7.5,8 Sep 2022
LEGO MINECRAFT MINER & CREEPER 662204 new and sealed,£,5.0,8 Sep 2022
LEGO Star Wars Darth Vader Buildable Figure (75111) - NEW / SEALED,£,20.0,8 Sep 2022
LEGO 5x PINK HEART BRICKS 3x3  (39613) -CITY-FRIENDS-ELVES,£,1.29,8 Sep 2022
Lego The LEGO Movie 2 Introducing Queen Watevra Wa'Nabi (70824),£,4.5,8 Sep 2022
Lego Dimensions WiiU Batman Starter Pack 269 PCS #71174,£,12.18,8 Sep 2022
LEGO Parts NEW - Pack of 2 Bracket 1x1-1x1 36841 LIGHT BLUISH GREY,£,1.89,8 Sep 2022
LEGO Parts NEW - Pack of 5 Slope 45 2x1 with 2/3 Cutout 92946 LIGHT BLUISH GREY,£,2.87,8 Sep 2022
LEGO Parts NEW - Pack of 5 Tile Round 2x2 with Hole 15535 LIGHT BLUISH GREY,£,2.95,8 Sep 2022
LEGO Harry Potter: Hermione's Study Desk (30392),£,3.5,8 Sep 2022
"LEGO Creator 3in1 Ferris Wheel 31119 Building Kit (1,002 Pieces) Brand New",£,62.66,8 Sep 2022
LEGO 76901 Speed Champions Toyota GR Supra Racing Car Model Building Toy Playset,£,19.99,8 Sep 2022
LEGO Ideas Sonic the Hedgehog.Green Hill Zone Set21331.BRAND NEW SEALED FREEPOST,£,49.9,8 Sep 2022
LEGO CREATOR: Mythical Creatures (31073),£,17.0,8 Sep 2022
LEGO® Dupo - 10862 - Meine erste Geburtstagsfeier - NEU OVP ,£,26.13,8 Sep 2022
LEGO Architecture - 21054 The White House - New Factory Sealed in Box,£,87.04,8 Sep 2022
LEGO® Technic™ - Volvo Wheel Loader 30433 [New Toy] Brick,£,11.52,8 Sep 2022
Lego set 40567 Forest Hideout 90th anniversary  BNIB,£,24.0,8 Sep 2022
Lego Minifigure Lion Shield x 10 new castle knights Shields ,£,19.99,8 Sep 2022
Brand new/sealed Lego Ninjago 70752 Jungle Trap,£,17.95,8 Sep 2022
BUMSTORE 10 X CUSTOM DC-15 RIFLES BUILT FOR LEGO STAR WARS CLONE TROOPERS ,£,3.99,8 Sep 2022
"LEGO 43198 Disney Anna’s Castle Courtyard Diamond Dress Set, Buildable Princess ",£,8.99,8 Sep 2022
LEGO® Steine Hellgrau gemischt - Verschiedene Mengen - Light Bluish Grey NEU,,,8 Sep 2022
LEGO® Graue Steine gemischt - Verschiedene Mengen - Hellgrau/Dunkelgrau Brandneu,,,8 Sep 2022
LEGO® 2x4 Steine Hellgrau - verschiedene Mengen - Light bluish grey bricks 3001,,,8 Sep 2022
10 Lego Arme Roboterarme Roboter grau hellgrau gebogen mit Knick Druiden Neu,£,4.05,8 Sep 2022
Lego Marvel Superheroes Iron Man vs Ultron 76029 NISB,£,33.07,8 Sep 2022
Lego 60343 City Rescue Helicopter Transport 215pcs Age 5+,£,17.49,8 Sep 2022
title,currency,sold_price,sold_date
LEGO City 60307 Wildlife Rescue Camp - READ DETAILS,£,73.98,8 Sep 2022
Lego 30413 Creator Flower Cart Polybag,£,4.34,8 Sep 2022
Lego 15 Plant stalks #19119 Green NEW GOODS,£,1.56,8 Sep 2022
LEGO Technic Ford Mustang Shelby GT500 42138,£,36.99,8 Sep 2022
LEGO Speed Champions Aston Martin DB5 76911,£,20.79,8 Sep 2022
Lego Technic 42141 McLaren Formula 1 Race Car Age 18+ 1432pcs Racing Team 2022,£,110.0,8 Sep 2022
"Drum Kit - Inc Drums, Symbol, Microphone, Drumsticks | All parts LEGO",£,8.99,8 Sep 2022
LEGO Super Mario: Big Urchin Beach Ride Expansion Set (71400),£,20.45,8 Sep 2022
Lego Creator 31114 Superbike New And Sealed Slight Box Damage,£,14.95,8 Sep 2022
Lego 4x flat end antenna antenna flat top 1x4 white/white 3957b new,£,1.12,8 Sep 2022
LEGO Jurassic World 76941 Carnotaurus Dinosaur Chase 240pcs NEW + Free Shipping,£,34.81,8 Sep 2022
NEW Lego 70424 Hidden Side Ghost Train Express set Brand New Sealed,£,59.99,8 Sep 2022
"LEGO 41677 Friends Forest Waterfall Camping Adventure Set, with Andrea and Olivi",£,11.85,8 Sep 2022
LEGO - Star Wars Imperial Armored Marauder 75311,£,25.42,8 Sep 2022
LEGO Forest Hideout 40567 Castle System - Brand New Sealed In Box ✅ - FREE P&P,£,30.99,8 Sep 2022
Lego Technic Engineering Basic 7 Bricks 1x3x1 #3622 Black NEW,£,1.25,8 Sep 2022
Lego Jurassic World T.Rex Transport 75933 BNISB,£,110.0,8 Sep 2022
LEGO Minifigure Hair Wig 2 x NEW Hair Pieces - Bright Light Yellow - Spiked H107,£,2.75,8 Sep 2022
Lego Minifigure Boy Hair x 1 Dark Tan,£,1.8,8 Sep 2022
Lego Minifig Count Dooku & Kylo Ren Star Wars Lightsabers x 2 ( One of Each ),£,3.2,8 Sep 2022
LEGO® Male Hiker Rambler Mountain Hill Walker & Camp Fire Minifigure Gift,£,7.99,8 Sep 2022
LEGO Star Wars The Bad Batch Attack Shuttle 75314 Building Kit (969 Pieces) New,£,73.98,8 Sep 2022
"LEGO Minecraft: The ""Abandoned"" Mine (21166)",£,15.0,8 Sep 2022
LEGO BOOST Creative Toolbox (set 17101) - Brand New in Sealed Box,£,132.0,8 Sep 2022
LEGO NEXO KNIGHTS AXL'S ROLLING ARSENAL 604 Pieces Slightly Damaged BOX,£,65.27,8 Sep 2022
LEGO Accessories Tommy Guns of 10 New,£,2.61,8 Sep 2022
"LEGO 42056 Technic Porsche 911 GT3 RS, NEW & SEALED BOXED, Beautiful Condition",£,335.0,8 Sep 2022
LEGO Jurassic World Ben  Mini Figure - 76939 New.,£,3.8,8 Sep 2022
"Lego ® High-STONES-VARIOUS QUANTITIES-Basic Bricks, Classic-NEW",,,8 Sep 2022
LEGO 76178 Marvel Spider-Man Daily Bugle Set *FREE & FAST DELIVERY*,£,285.0,8 Sep 2022
LEGO Shell V-Power Ferrari Polybags Set of 7 ALL NEW SEALED 4019x,£,37.99,8 Sep 2022
Limited Edition Lego Certified Professional ScotRail Train Set 512pcs 1/100,£,150.0,8 Sep 2022
LEGO Disney Zurg Battle 76831,£,20.89,8 Sep 2022
LEGO SpongeBob SquarePants Krusty Krab Adventures (3833) NIB,£,66.15,8 Sep 2022
LEGO Wedge Plate pairs 6x3 54383 Dark Bluish Grey Select pack size NEW FREE P&P,,,8 Sep 2022
Star Wars Lego,£,62.0,8 Sep 2022
Lego speed champions 007 aston martin db5 76911 james bond,£,29.57,8 Sep 2022
Hot Wheels 2022 * Back to the Future Time Machine * DMC DeLorean,£,6.24,8 Sep 2022
LEGO DUPLO: Doctor Visit (10968),£,8.5,8 Sep 2022
Lego Black Fence 1 x 4 x 1 - Qty 36,£,3.21,8 Sep 2022
LEGO Seasonal Halloween Cat and Mouse Set 40570,£,19.99,8 Sep 2022
HTF WHITE LEGO Desk Drawer 8 Stud  Stackable Storage NEW,£,18.95,8 Sep 2022
75970 LEGO Overwatch Tracer vs. Widowmaker Drone Satellite 129 Pieces Age 8yrs+,£,16.95,8 Sep 2022
"Lego ® Bricks Mixed Blocks, Basic, special bricks, Classic Starter Package",,,8 Sep 2022
Lego Super Heroes Baby Groot,£,49.99,8 Sep 2022
LEGO Star Wars Trouble on Tatooine™ (75299),£,12.0,8 Sep 2022
LEGO Spider-Man: Spider-Man versus Venom and Iron Venom (40454),£,10.0,8 Sep 2022
LEGO Super Heroes: Bro Thor’s New Asgard (76200),£,20.0,8 Sep 2022
LEGO® City Man Male Bright Orange Red Ginger Hair & Mobile Phone Minifigure Gift,£,5.99,8 Sep 2022
"Lego Mini Figures, The Muppets - Kermit the Frog",£,9.45,8 Sep 2022
"(x12) Lego Serious Play Duck 2000416 Polybags, all brand new and unopened",£,40.0,8 Sep 2022
LEGO Star Wars: The Mandalorian & The Child (75317),£,9.5,8 Sep 2022
LEGO FRIENDS: Olivia's Hamster Playground (41383),£,10.4,8 Sep 2022
"LEGO ® Star Wars ™ 75325 The N-1 Starfighter of Mandalorian, NEW & ORIGINAL PACKAGING",£,47.18,8 Sep 2022
LEGO Technic Monster Jam Megalodon (42134),£,4.99,8 Sep 2022
